timestamp,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,signal_10,signal_11,signal_12,signal_13,signal_14,signal_15,signal_16,signal_17,signal_18,signal_19,signal_20,signal_21,signal_22,signal_23,signal_24,signal_25,signal_26,signal_27,signal_28,signal_29,signal_30,signal_31,signal_32,signal_33,signal_34,signal_35,signal_36,signal_37,signal_38,signal_39,signal_40,signal_41,signal_42,signal_43,signal_44,signal_45,signal_46,signal_47,signal_48,signal_49,signal_50,signal_51,signal_52,signal_53,signal_54,signal_55,signal_56,signal_57,signal_58,signal_59,signal_60
01/01/2025 00:02:58:000,1.2815203386523923,1.0937476146755474,-0.412961956,-1.640965144,-1.316721401,-0.906662736,-0.162291822,0.9808387241911227,0.8722015861924883,-0.701200328,-0.525379848,-1.12956299,0.5319017712609017,0.7013362021341282,0.575201959,-0.474084156,-0.00907397,-0.375585902,0.008591895,1.5770376505830215,0.7600890138217219,-0.131762842,-0.048711498,-1.435013941,-0.743323941,1.649362292281647,0.9031000553499213,0.13999274431531072,-0.231437478,-0.178372229,-0.527544344,0.12421142291480314,0.5316653475749654,0.010093480754699735,-0.152617603,-0.755031657,-1.19091857,-0.385888503,1.0480055541920386,1.6321613668325323,0.35790362783268703,-0.321639229,-1.536787957,-0.279477187,0.8691610511352328,1.9252215165197202,0.18596913307123453,0.424217747,-0.957867437,-0.69184281,1.2037036858249603,0.3192264427905388,0.37148414593972673,-0.203105685,0.3497864885141738,-0.351178304,0.2644063887128023,0.8111855324014745,0.9097711987898944,-0.966954204
01/01/2025 00:02:59:000,0.9583859686282056,0.7701706653145666,-0.083264415,-1.27546916,-0.214317362,-0.417441714,-0.041863876,1.3895447121742326,0.7036168848581723,-1.167944687,-1.284380839,-0.504881583,-0.389588965,1.1947967319324837,0.7819283890258517,-1.237622965,-0.163258446,-0.861792522,-0.312207788,1.0244134802549372,0.33292712023131926,0.161166455,-1.420254832,-1.242086691,-0.296619772,0.3588897361009949,1.1453583598611394,0.070660428,-0.18942962,-1.297590845,-0.393506905,0.6815401285374899,0.5567465963876503,0.8106413763554392,-0.177097644,-1.363778952,-1.138301405,0.1471671131056515,0.8056511314510041,0.7315985187114468,0.2977962906045683,-0.553374924,-1.039201204,-0.292649342,0.28978116108015584,0.2852158703388131,0.41282985014410833,-0.11567572,-0.415373901,-0.893480771,1.0893378852048787,-0.161892561,0.19426250317898544,-0.283252189,-1.362158164,0.48197872688546806,-0.116540541,0.6464050251670477,0.8927990371516732,-0.314505823
01/01/2025 00:03:00:000,0.6733666288310145,1.1634222696033483,0.11474667251379227,-0.85719651,-0.460912067,-0.187890858,-0.246377027,0.956981297,0.891660991,-1.363204384,-0.788369384,-1.246266536,0.150572285,1.3295558153728129,1.144356748907092,-0.482992696,-1.300218172,-0.368065018,-0.72284817,1.030746407664386,0.8034984799815157,0.6529794390755262,-0.920549562,-1.551621908,0.6342036086171611,0.6870589978686732,0.9582574331722187,-0.545974035,-0.476947703,-0.251067816,-0.141818354,0.5235662077193294,0.922189677,0.4595144033873396,-0.74732205,-1.753001649,-0.790230208,-0.049415879,0.49007418889388543,0.43562167883511665,-0.344187177,-1.642021808,-1.686958667,-0.551873322,0.201973306,-0.09691376,-0.36561335,0.1678286478479567,-0.585590409,-0.386286809,1.090110254467891,1.0626792729786874,0.3450960370800247,0.2780021567384502,-1.307900329,0.12490144692031868,0.5099409858152063,0.49848323604110134,0.641686252,-0.298181218
01/01/2025 00:03:01:000,1.1536808756789692,0.46468977672121475,0.5660657912858387,0.077700404,-0.849903716,-0.755402921,1.3444998087215543,0.7838183122366942,0.5302979463385166,-1.182549149,-0.314226243,-0.667342476,0.23339717365736493,0.38548359445386526,0.364934704,0.13991458994771416,-1.381788508,-0.219810276,-0.461444549,0.9305583215897332,-0.068424747,-0.529156508,-1.093273772,-0.396425839,0.16502643736214956,0.9148189857524494,0.8496096412188474,-0.377038467,-0.598642355,-0.663911774,-0.922862073,0.4439791489899782,0.8748671779174437,0.3661397154195649,0.042315199597505626,-0.669104139,-0.468751169,0.7110438256608967,1.0612156673508448,0.38757617223511975,-0.688124889,-0.014567929,-0.377955228,-0.840447585,1.1888677480019127,0.7054855237656458,0.42548383249193744,-1.004923023,-1.301323709,-1.099810612,1.2064052296840533,0.7991360686885237,-0.126045314,-1.425181905,-1.154526606,-0.476944098,0.6822497983378041,0.5883426606662805,0.23406735004653922,0.22187665215011504
01/01/2025 00:03:02:000,1.1040772013725246,1.2199594193393914,0.46925523395283214,-1.045074236,-1.126682262,0.45757651262940574,-0.203940063,0.5668025213284874,0.5524369681401758,-0.923530909,-1.25974817,-1.310632174,0.8093098235854502,0.7138585771531741,0.38786791450057967,-0.23873146,-1.138865336,-0.77653872,1.2174791030932726,0.7289034150453434,0.6479788065053788,0.3814536859515549,-1.688586436,-0.698777136,0.27484164334447597,0.4256655819269345,1.1986703234405771,0.28018393608352804,-0.952813384,-1.04368144,-0.286385701,0.26456061187177393,1.366585107227982,0.9200984396776382,-1.091212464,-1.212691774,-0.956826672,0.5514406239200482,0.7633264057749836,0.41133497491254933,-0.23301592,-0.79825055,-0.729422059,0.39166368625590364,0.8669000291725193,0.37864814435896255,-0.435313754,0.030618059529253006,-1.205597611,-0.040360743,1.0458198586295122,0.3002551046107341,-0.149382575,-1.03390834,-1.721182074,-0.115660219,0.6945936159284581,0.5441272157644671,1.249328903223748,0.38402216228558217
01/01/2025 00:03:03:000,2.0485840867298766,0.461392094,0.17466729864344308,-1.179411237,-0.943102697,0.47555933348125734,1.0300093591800985,0.6657907187988981,0.4587361679824697,-0.997643704,-0.726149436,-1.149065138,1.004903987278623,0.7220695243923172,0.21791401234018037,-0.938933093,-1.273996991,-0.619674517,1.2087454705062524,0.6256735831105199,1.0770369934113162,-0.590714515,-1.099676652,-1.214096017,0.66742912,0.3491359655083699,1.5449357166849307,-0.316755949,0.1398088646808695,-1.771361255,-0.117560278,1.4450160945477464,0.2550293570919927,1.4321800017406086,0.049391241846047096,-0.687663841,-0.349731514,0.9181840706833309,1.4754387576034493,1.4204748676079835,0.5254005182118893,-0.491102615,-0.761991541,-0.213245585,0.459303734,1.153375951401161,0.3668187476811067,-0.111300022,-0.338931493,-0.216436593,0.9168804130035694,1.1719168648525666,0.5467538119150923,-0.565726086,-1.110066733,-0.049368377,0.30132116834339634,0.028403470127494668,-0.394531553,-0.277802802
01/01/2025 00:03:04:000,0.38032701928838736,0.8310027280223882,-0.142657512,-0.744348055,-0.54096776,-0.851648996,-0.066209999,0.6184873246214586,0.6362326353526839,-0.99566819,-0.657174756,-0.912890419,0.087280607,1.4207945572683376,0.7139098877743886,0.29207859126074925,-1.166152143,-1.341425626,1.062138322593149,1.0760482963318578,0.30706646397060144,-0.368308471,-1.404145411,-0.425604397,0.12289726574693834,0.057403549242492136,0.6386206710593134,-0.373069572,-0.536139102,-0.649397752,-0.071252819,0.5448825559122081,1.1708644827878827,-0.632633501,0.091584222,-1.926450935,0.15421132234204482,-0.650935895,0.4876931255841096,1.1771729268573943,-0.103060667,-1.47059038,-1.237319884,-0.638007052,0.1819304080166141,0.9738081276257582,0.3834108737554086,-1.062539557,-0.268785224,-0.502604766,1.3114907013376949,1.6111651626882122,0.43914855977573286,-0.747824995,-0.813578027,-0.59612617,0.8196760387452853,1.1567732128075008,0.27693471154556965,-0.4465465
01/01/2025 00:03:05:000,0.6917946399572648,0.9188427851829045,0.806515817,-0.726383984,-1.454459929,-0.320563431,1.2918338900867838,1.4714733609765158,0.36003296715427213,-1.033259343,-0.841860741,0.091752911,-0.371514165,1.3884718747476612,-0.381401614,-0.145971562,-0.808495451,-1.341835371,-0.314013682,0.47994145098309177,0.24363221965354853,-0.596834737,-0.11258145,-1.185824995,-0.580686205,1.1118695130983856,-0.186127132,0.967902298,-0.995140849,-0.386483503,-0.326048322,0.8525308818034533,0.7718876785991174,0.18968777104479084,0.058380907711866825,-1.024744515,-0.485964554,-0.517758396,1.4288973316578524,0.4470107954658423,0.8813407098955744,-1.230653997,0.13580782568027228,-1.167472601,0.6918617343288627,1.5233510660097136,-0.613924649,-1.125499801,-0.753201503,0.30077367758838425,0.79021984,1.149947538599308,0.13783005032481682,-0.20685247,-0.910350713,-0.194073229,0.9636986765449134,0.7021799131007065,0.9589783129453069,-0.249006936
01/01/2025 00:03:06:000,0.9751591312299832,1.021333078523963,0.48544050587343746,0.1034473514549108,-0.304348116,-0.129783693,1.1827493932241668,1.4029773996460544,0.4933675930612906,0.18238614679385856,-0.641663428,0.23807006871000658,0.094839433,0.48503868054271937,0.1727422344093959,1.1131600774444623,-0.602294051,-0.414649519,0.2176441991958818,1.6330298680202064,0.693908205,0.14802917158857326,-1.738068871,-1.338216128,0.6362404854102508,0.7455779290177048,1.167268377130881,0.2050820200460457,-0.174946956,-1.310108964,-0.399576722,1.0506618815383293,1.4469171458050285,0.3756322397081455,-0.302890275,-0.824032007,-1.479631218,0.14450174631968982,0.4996213090320942,0.5394917677283588,-0.039355406,-1.000064047,-0.996235322,0.23222889432139404,0.6836049629785992,0.5452267700128616,-0.540412237,-0.709524408,-0.75232587,-0.435252925,0.48653157115651713,0.630294489,0.5039211022431928,-0.476452914,-0.709752771,-0.687926712,1.4070589284230723,1.1625831633880985,0.8965835229021757,-0.816960127
01/01/2025 00:03:07:000,1.1491433236887214,1.199505791225458,-0.531111958,-0.810708277,-1.299820771,-0.195715656,0.21865286169905307,1.0369627723417214,-0.611102068,-1.105635362,-1.01718444,-1.162453867,0.6709379360005363,1.0039865195882127,0.3814523878075925,-0.785621759,-0.75156063,-1.724547739,-0.363837652,1.1670530503156833,2.056536150031926,0.6868607310204485,-1.525087285,-1.006291428,0.32626394592906766,0.8562623938374554,1.904170765040372,0.38382328542351857,-1.512091734,0.1591933512810928,0.585796793,0.50243594,1.4089562266342635,-0.435428216,-0.670563011,-1.897233792,-0.75621891,0.4969370907349631,0.9078545523236873,-0.13886108,0.023413268,-1.555932065,-1.463240627,-0.265912467,1.6349958627986962,0.5019141859689655,0.2761001828757379,-0.537667613,-1.486418755,0.027311527179429806,0.577377545,0.5490464291789348,-0.154725467,-0.236754167,-1.990207519,-0.057128206,1.196721028055022,2.023399301639305,0.637267774,-0.198634096
01/01/2025 00:03:08:000,1.4806956215926441,1.1651094903333261,0.35459173788003695,-0.499991375,-0.970707213,-0.70199347,0.8819047585236155,0.5024608738075003,0.1890735954135581,-1.038925873,-0.658735436,-0.963809514,0.36161546129688915,0.11396385640487783,0.9242988066232888,0.317093554,-1.270565961,-1.054301794,0.7932280229387598,1.1035357606746954,1.7488038129482961,0.5518773058550315,-1.926585482,-0.286288655,-0.356458409,0.9572072909255129,1.1215668879555958,0.18819782217754882,-1.45166004,-0.277053177,-0.854160744,0.5727296334191292,1.0847975994440722,0.4779301610258538,-1.057171866,-1.000560837,-1.511873138,0.180693713,1.7087526404628948,-0.427824218,-0.00076539,-0.739184356,-0.332355426,0.089800051,-0.379760961,1.5616302340972756,0.3515417706401616,-0.638380379,-2.315165649,-0.230110845,0.6125473848630827,1.4742633999137054,-0.060637497,0.424446395,-1.51482393,-0.69977366,0.2543203778044684,1.1301441280276503,1.0981591837938551,-0.294430473
01/01/2025 00:03:09:000,1.0461032746334977,1.4554451129541568,-0.169536544,-0.772607183,-0.95331568,-0.594624021,0.587293479,0.6723625002313036,0.5666340295683274,-0.500378295,-0.87671721,-0.483725989,-0.116708054,0.34776650295838385,1.1110843913308888,0.011514436734333833,-2.084072149,-0.532069456,0.15494845003766755,0.6995460237910331,0.8444103879560441,0.9465327847048143,-1.045454689,-0.580322531,0.1318651528465114,0.4761882742418631,0.8250839689787312,0.5846626165499664,-0.82826915,-0.590081598,0.02080455,0.308028478,2.1752327128589446,1.1428974941136598,-1.009557773,-0.968589743,-0.792922462,0.8444693579757052,1.0101819105926753,0.7897749711827804,0.29081699932788213,-1.01991193,-0.843357293,-0.008730085,0.739902985,1.5955979988668272,-0.717681127,-0.473843775,-0.560579186,-0.732500162,0.5657194991914943,1.0069290519152485,-0.200767409,-0.351425994,-1.157290108,-0.563984131,0.1127256012790292,0.7651689112991027,0.557769244,-0.272653838
01/01/2025 00:03:10:000,1.033706513819962,0.031633184,0.087789348,-0.866784383,-0.776720701,0.20913341199078384,1.4311011287191024,1.3217161426700108,-0.16086787,-0.776805026,-1.095667568,-0.758647361,0.5899226650867139,0.9922864485654281,0.10279385968613663,-0.152223454,-1.313792677,-0.41182414,0.5322181914760048,0.7405749712864906,0.6432182101834806,0.5194706815063459,-0.838273657,-0.980950336,-0.157745363,0.5756219208301687,0.6648686075057904,-0.932319492,-1.066471825,-1.056065473,-0.070200267,0.39370144789746947,0.5236603967778424,0.451626442,0.079100414,-1.482692531,-0.920354774,0.6085785901084211,1.454284738769806,0.6982299734372724,-0.029572227,-0.815881961,-0.896774159,0.6516884953265193,0.8050617438754601,1.190983911136326,0.2902350021348133,-0.772792003,-0.854374732,-0.294425583,1.4153219714124017,2.1404700679715267,0.663483072,-0.41602119,-1.39505334,-0.182469374,0.5981585860255172,1.2660726482399371,0.6086654760986195,-0.119818559
01/01/2025 00:03:11:000,1.4964702898229125,0.911059152,0.31350363874035275,-0.770973589,-0.791384614,-0.717585527,0.5911257210536872,1.3996195632421853,0.8130579683140902,-0.480669404,-2.198747071,-0.204333204,0.43022106277762756,-0.179473539,-0.079853302,-0.740580034,-2.313677874,0.1061357553172777,-0.009956516,0.36198083966465977,1.1039194178968033,-0.448070504,-0.537116501,-0.687721439,-0.20275394,0.42256187519379224,0.7927939567508583,-1.048857461,-0.356055034,-1.61570082,-0.425003098,-0.223638305,0.5187231140815252,0.4180494986516533,-0.025300232,-1.017539823,-0.330193856,0.9050312708386383,1.7677839574689664,0.17480202047676086,0.010490250391918782,-1.040757338,-1.04154515,0.615289253,0.6676254931601561,0.9824298317376078,0.14932031094944673,-0.382230371,-1.122947467,0.47342775983526014,-0.317332568,1.559827446287291,0.2677492435983502,0.070457171,-0.96035134,-0.364251432,0.4788041386111241,1.0612376950815496,1.261206696071607,0.5089321333689119
01/01/2025 00:03:12:000,0.6499876507678177,0.46608686934181137,0.546484467,-1.258481048,-0.878795352,0.32194870496627004,0.5415561398539703,1.113786836657105,0.4422374734573621,-1.308981268,-1.216906687,-1.244619099,0.46868769396743204,1.2585285708200427,0.9653585980393784,-0.246524353,-0.74931552,-0.39512471,0.6915050418733507,1.0605205339083612,1.446712872834572,-0.014805954,-1.091524237,-0.85114963,-0.195058732,0.504906502,1.0561655655594098,0.2992029985382924,0.32776729000375815,-0.855172864,-1.458804957,0.35801287601763776,1.0678589099752025,0.7389749950695779,-0.52352619,-0.808285152,-1.014752069,1.0558365356632269,0.44815878623880967,0.6983660905759108,-0.379249584,-1.253819677,-1.602854161,0.014633097141963574,1.2181231485647697,0.54337558,-0.599228827,-0.296954767,-0.601227073,-0.214799919,1.040771719363962,2.351481564,0.38406325115646306,-0.37481259,-1.214647626,-1.472211119,-0.109497914,1.1831625495344957,1.4367023722652035,0.34179533613877316
01/01/2025 00:03:13:000,0.26940575731789784,0.6010880500875326,0.68854008,-1.017368059,-0.574288574,-1.273938118,0.18105372309741874,1.467088464989931,-0.898187874,-0.792853486,0.040418059,-0.366268006,-0.027858294,-0.431565063,-0.197166779,-0.616154602,-0.547973546,-0.335215046,-0.168037864,0.28973872863340966,1.7314707277128252,0.9116943434849654,-1.337770501,-1.036513703,-0.245485623,1.4955605592040935,0.9293862361402959,-0.708934175,-0.353816673,-0.278090628,-0.776072505,1.4318413136322974,0.7188180597309304,0.7459215456489668,-1.176822978,-0.555513002,-0.479755518,-0.375127835,0.7680562213119547,0.4412027958860324,-0.043317738,-0.60294424,-1.508632481,-0.150181624,1.387570837661804,0.7368045525405857,0.6487639648688757,-1.17128087,-1.372297322,0.29197758931339257,0.5533389164160272,0.6094550010251905,1.2935764340674716,-1.370048709,-1.052781972,-1.289503603,1.037785518433079,0.34738420777367696,0.309634592,-0.353340999
01/01/2025 00:03:14:000,0.9330156697186585,2.599009164434337,0.5074458058610128,-1.170100126,-0.894457896,0.3023635901051928,1.3398384932678702,0.13206040892142745,0.6226248954008735,-0.70350045,-0.752186316,-0.730795032,0.3944823498740514,1.1283707039520965,0.9936511154069838,-1.085283045,-1.115345682,-1.195396879,-0.795291213,0.25560912327377483,0.8301219097544561,-0.063780487,-1.388277894,-0.72310245,0.13768207045578962,1.3249436830259391,1.4191369730618837,-0.166580742,-0.473720786,-1.339599342,-0.457559105,1.2022688572959908,1.2578868163259402,-0.246146719,-0.537896008,-1.606201042,-1.05552994,0.487347309,1.122855250524817,0.4999450738408383,-0.760114763,-0.548833054,-1.492191816,0.39832401606159745,1.108969675527621,1.0963066361297167,-0.252889114,-0.896214322,-1.032849228,-0.27728082,0.26934524161102075,1.4037681630632894,0.12755935689725872,0.19882681141199443,-1.367866305,-0.273451988,-0.645927973,1.1421560043394432,-0.359044193,-0.476311503
01/01/2025 00:03:15:000,0.7439530037153956,1.147732876047537,-0.747302769,-0.392749614,-1.197324433,0.21393551880324518,1.153915287152697,1.0267684959300094,0.6071744541402508,-0.678577982,-1.627751033,-0.258282263,0.28530396087665044,2.0634892802117086,-0.279940924,0.25860402545762556,-0.825721792,-0.865511411,0.9404881376996984,0.32115256424562866,1.6505245270154458,-0.311613765,-0.174580899,-0.611694096,1.231634111646122,2.587759134841176,1.1218313287531898,0.8621065366484286,-0.748062872,-1.026984599,-0.342845553,-0.346042629,-0.167934345,0.37368492155703587,-0.587113719,-1.110154505,-0.39406561,0.2665761043267924,1.2425489946667798,0.2714103318240911,0.003768613,-0.803911979,0.17803772592623646,0.17446744853031645,0.9156985248411422,1.0878325063199836,-0.01465114,-0.104901011,-1.505418257,0.21106519494347292,0.5118097825820496,0.2515372738290206,0.3844061047795448,-0.023155428,-0.725098522,-0.197553538,1.6070872606597255,1.1610356281830443,0.008239158,-0.869108202
01/01/2025 00:03:16:000,0.7258329603346608,0.7416440776134225,-0.425972973,-0.421695582,-1.155837324,0.8416676537731891,1.2351052896256163,0.5113763877512989,1.1320271581924126,-0.517138965,-0.364465946,-1.347826714,-0.297456997,0.29034536134889866,1.126229469799382,-0.215449001,-1.469911656,-0.974966882,-0.923388738,0.42716653794435727,0.9467346071867494,-0.166056234,-0.43996394,-0.196393026,1.0424069249817207,-0.361875275,1.5464124702858555,-0.30507515,-1.115159418,-1.539042052,-0.514230651,0.730888742,1.5135820417800887,1.6339787231078118,-0.753167041,-1.387012477,-1.986548422,0.2460811027760076,0.604156488,0.1320578832627125,-0.813077482,-0.971984821,-0.922903128,-0.106507578,0.10806650972161413,0.7466487579453839,0.15462521260400047,-1.736566556,-0.376888953,-0.904115013,0.9504336444028043,0.6005091541999423,0.20315823418570558,-0.536018524,-0.863501992,-1.427079808,-0.414289795,0.9595152382171769,0.2394461588663132,-0.812214851
01/01/2025 00:03:17:000,1.2330356444907422,0.9086990913371081,-0.168386217,-1.331483323,-0.412303377,-1.022420148,0.5204375763013612,0.39919863206868034,-0.017328356,-0.888129105,-0.811635837,-0.210642561,1.641867066902967,0.9729009239795888,1.0455431359708205,-0.36882234,-1.505643449,-0.758461525,-0.173743395,-0.323907334,-0.23866491,0.17601565715119008,-0.73105845,-1.275846833,-0.256693593,0.2714091424667545,0.32860594658457953,0.3654022745844776,-0.18397885,-0.980459936,-0.639259979,0.7879124214955532,1.1823550152465663,0.624567487,-0.455232699,-1.034537441,-0.923351387,1.6233532111100466,-0.214385052,1.4301374784784675,-0.103552048,-1.336666939,-0.703102956,0.6915331057870703,0.5519051236632619,0.26716127936985534,-0.110051874,-0.096200198,-1.234678571,0.064902255,0.9503494587596253,0.7243513982776694,0.5042763409151871,-0.860456028,-0.494909841,-0.316747279,0.6742801696982254,1.3760429757597716,-0.639328178,-0.536015017
01/01/2025 00:03:18:000,1.7802357238325004,1.0799236420457166,0.6087206264688584,-1.624350153,-1.002357053,0.22487229365927142,1.5801097853545556,1.1264119922176317,0.8280103660444683,-0.468927574,-1.413584797,-0.535905872,0.685173305,0.5073715601904603,0.3511930158994639,1.1062693673106976,-0.211864618,-0.567751053,1.629537853,0.2657083456839201,0.6961906610204346,-0.416157569,-0.464396324,-0.989200129,-0.330884314,0.24343851471610878,0.6556299197404363,-0.363322231,-0.690621957,-1.798083964,-1.143549345,0.6183978981648454,2.504986116471752,-0.163760141,-0.223164155,-0.565116181,0.5105922849228336,-0.535033589,1.3773704025852118,0.7948295944864092,0.25512888851577925,-0.595524962,-1.554501672,-0.119353197,0.3669375787546149,0.6508914630937799,0.8578861431216681,-0.891507422,-0.130657471,-0.315183066,0.24751285659560418,0.5480120665128823,0.4576652346394639,-1.035595401,-0.64874531,-0.371349,0.11651298496684859,1.600847006581144,0.064664549,-0.945937793
01/01/2025 00:03:19:000,0.43671058828516873,-0.322487805,-0.033056126,-1.091094439,-0.704435501,-0.898803176,0.6140356249901573,1.8271930530233669,1.2831837512143989,0.10435973584862757,-1.19863188,-0.208762389,1.0273927803419436,1.5850557859154142,1.1367384387320323,-0.351463959,-2.002268772,-1.589460727,-0.231393086,1.499723556,1.300920123,0.20012097216290478,-1.202781128,-1.100987773,0.16377438281111212,0.914588778,0.8481180963514108,-0.495822413,-1.310392247,-1.117581877,-1.14171899,0.049385026,1.145857736905231,0.24215724295541402,-0.582389997,-1.746807726,-1.633837687,-0.3019942,0.4797101384783282,1.1795299970506323,-0.635969153,-1.312188541,-1.474092455,-0.146979242,1.3941620319335106,0.7275906901899603,0.581275351,0.39461548505123567,-1.25947386,-0.711476855,0.9921769770875916,0.45904445014815176,-0.152868849,-0.26218084,-0.217702436,-1.254263708,0.18001168481102492,1.4628043182969508,0.7252232370078019,0.6812495323134512
01/01/2025 00:03:20:000,1.9010562987424975,0.8591259747837379,-0.012847351,-0.45290684,-1.24361466,-0.45867495,0.21746421725773063,2.2748268645018195,1.0185545178153814,-0.415600506,-1.720147843,-0.133943089,1.037543960717343,1.0902939579663231,0.098351271,-0.622651506,-1.433062761,-1.307531102,0.3012392809043501,0.4527657128622894,1.4497064872813745,-0.749353953,-0.482637268,-1.005861001,0.09490814,0.45343716876572315,0.7933117857410159,0.10787988422740721,-0.637093969,-0.904278861,-1.006988711,0.5834172311070543,0.6630967580685346,0.3924649500102043,-0.328572719,-0.938147523,-0.597911117,-0.009114866,0.814092785,0.9886833151803767,0.1254796042127736,-0.839475089,-0.181496516,-0.598902848,0.37642715139566074,0.39614214304637474,0.9176055247589704,-0.114223291,-1.015725208,-0.566118127,0.5657385092622423,0.9187539131381225,0.8698775212059873,-1.225443849,-0.285000826,-0.387827599,1.4412648870495701,0.5305505259469883,0.3965145845785988,-0.097013654
01/01/2025 00:03:21:000,1.0553395002870607,1.2988793369109528,0.066803065,-0.611064809,-0.452121772,0.1916685402149026,0.28567912744420615,0.076935296,0.7912357163567574,0.5639508280749597,-1.073889002,0.026912003748762126,0.35942294811626035,1.1418034823657452,0.4302742385029523,-0.076586969,0.099224572,-0.097238068,-0.509681614,0.9208098706388576,0.2781695082112766,-0.232597194,0.3524750833632778,-0.763210579,-0.677544348,-0.000373458,1.0456810849143814,0.5710637617896228,-1.630582933,-1.375809159,-0.680314648,0.32850850142896193,1.3053279227077048,0.23530537988262534,0.3826836815168136,-1.464909498,-1.303324577,0.2388609538454361,1.5228225962417448,0.3113496067313359,0.3091981202601439,-0.610645798,-1.303378381,-0.138311099,0.9255002481593324,1.1767069271610988,-0.899691332,-1.349545789,-0.548332658,-0.016046412,0.5322353176084356,1.483052029635311,1.0774895061714873,-0.556890631,-0.643983489,-0.485874628,0.7056875336559487,1.3129467279890457,1.599067069404394,-1.272761436
01/01/2025 00:03:22:000,0.5025318486192167,0.4160779859502842,0.22088338046945255,-0.951064134,-0.812220274,0.45302004928040923,1.479383442,0.772398502,0.5456307437335952,-0.77089176,-1.638725757,-1.208941592,-0.075929722,-0.148865525,0.8007486569057094,-0.318890808,-1.358227602,-0.696813863,0.5236218871911935,1.743597501191569,0.2187871773245763,0.002057084,-1.802108428,-0.28964443,0.1716151649466201,0.5960135109153233,1.572895199354912,-0.025041916,0.017757387240509792,-0.674162419,-0.958822376,0.6610837326281725,0.062730495,0.348061451,-0.814715911,-1.439998005,-0.460816794,1.4453707260793656,0.44361891690347266,1.326826435495084,0.2003578274414816,-1.86843107,-1.055730527,0.732989145,1.3652904657078073,0.4319963816027149,0.3957494028127001,-1.073868854,-0.814866013,-0.573140012,0.6494064642645345,0.8131519610282535,0.6865093233166157,-0.666939386,-1.023575243,-0.886671553,0.5004516596637952,0.7139399617041751,0.3020279545902617,-0.317321864
01/01/2025 00:03:23:000,0.9887872934681472,1.2275855296612885,-0.36576459,-1.076952619,-0.975070586,-1.422405753,0.5169173819958871,1.0659680870966006,0.16550776325809172,-1.2840705,-0.874366487,-1.756383739,0.3016666149547065,1.7268046793610488,1.4577109866443632,-0.126144022,-0.594978588,-0.732233414,0.025248458979184818,1.5343661869727847,1.273746923279527,-1.370567112,-0.414655956,-1.329705994,-0.74116314,0.5388148474177707,0.5498984205304314,-0.226775596,-0.29750762,-0.344893449,0.005315658,0.32384667119905886,0.8063081530398728,0.8059764647177778,-0.439388008,-0.351281554,-1.106629811,0.12732468761110194,2.009986257,1.1934164529962135,-0.13202247,-0.43522647,0.18934538562407988,0.33444936312583334,0.6003896661947208,0.16283936158677126,0.044368192552185055,-1.447281016,-0.441916272,-0.791439671,0.7635752259145727,1.1127385576354905,1.3604675043109724,-0.141675704,-1.56875817,-0.762412168,0.49760077711216244,1.0435401528494288,-0.082911246,-0.590377782
01/01/2025 00:03:24:000,0.9663825674713201,1.3145436531357357,0.06875595,-1.626090958,-1.037120825,0.18742853864483394,0.2948566482624679,1.1879376537550008,0.7824151468133567,-0.119479804,-1.432668636,-0.485045507,0.49276421174206664,0.9691321217752221,0.8783309096034287,0.083755623,-0.543427906,-0.603694181,-0.238203634,0.9702894560164528,0.8181464446672282,-0.191412018,-0.213301587,-0.488178794,0.1407771918613741,0.18825414063053347,1.9010368253703969,0.141664681,-0.219733591,-1.026064811,0.6604747879271998,-0.084269051,1.0992218618294785,1.1239064668790113,-0.682357509,-1.010547761,-0.99796901,0.7070696951347974,1.1376150014092064,0.5573032629968148,-0.703664323,-0.765047235,-1.214629508,0.3406194572923056,0.5296236055944473,1.6713453831835905,-0.091969337,-0.649733828,-0.464461517,0.13867112728630687,0.533153546,1.1258630171515673,0.2741264918832066,-1.379774682,-1.469037516,-0.257114897,1.3830340853679113,0.4233012059742598,1.493184565888633,-0.701434809
01/01/2025 00:03:25:000,0.8948942189093397,0.034960268,0.1668864825502574,-1.31094722,-1.492637147,-0.386160205,1.1412153313271076,1.302470165726706,0.47697105796392647,-0.217166588,-0.87342522,-1.168253613,0.4587866540522955,0.6721183797372369,0.2110259144875371,-0.004944788,-0.929791385,-1.602998117,-0.138941098,0.49908670672627586,0.3705560014502135,-0.210814279,-1.34765734,-0.267069998,-0.485797558,1.5820260977977174,0.11501515971378273,0.5574914078459237,-0.332575093,-1.445711583,-0.533990523,0.6453710646408867,0.8577955894814497,0.5179767606679416,0.015356521963797332,-1.250137491,0.050608819,0.7685508105111126,0.6460491746063531,0.8133257167404139,-0.720506051,-1.17198451,-1.378522847,0.14855937265687233,0.9864868316763107,1.4217466514864896,-0.072435153,-1.382036783,-1.264816097,-0.754614031,0.5256695502926912,1.4438782454078378,0.084093363,-0.581254372,-1.186696587,-0.271361776,0.018608534893638895,1.8162527815359966,1.333171668,0.7968104659205761
